budget,revenue,runtime,popularity,vote_average,vote_count,movie_age,original_language_encoded,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
105000000,351040419,143,6.8476,7.361,12639,12.49,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
100000000,212000000,122,7.0328,6.089,1956,25.94,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40000000,68766121,113,6.6137,6.018,3187,20.5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
27000000,161900000,105,6.4193,7.192,11054,14.63,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
40000000,134734481,113,6.9246,6.714,3332,21.24,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15000000,16398509,164,7.1729,6.491,1108,1.43,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,40903593,113,6.6433,7.386,3890,32.68,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
75000000,342695435,87,6.9171,5.696,2285,13.89,4,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
104000000,130788072,128,7.3278,6.663,2926,2.22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12000000,23311502,87,7.2257,5.8,323,0.61,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40000000,55707411,122,6.9378,7.359,1907,25.04,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175000000,362113,118,7.0558,6.582,2528,2.03,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90000000,524028679,129,6.8938,7.215,14383,15.86,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
125000000,238207122,125,6.5986,4.383,5217,28.37,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6500000,48021766,90,6.7441,6.225,2215,6.03,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24000000,23081726,98,7.4899,6.346,2006,14.95,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
105000000,723192705,91,6.6052,7.163,15859,12.08,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
40000000,15000000,140,6.8886,7.042,6142,2.95,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13000000,7004555,120,6.4984,5.943,298,2.05,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,162000000,109,6.5947,6.16,5302,27.98,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52000000,355237933,140,7.0865,7.451,5639,30.35,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
80000000,181001478,117,7.0708,7.35,3822,23.31,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
176000000,184000000,127,6.2046,5.5,6913,10.75,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20000000,256067149,116,6.6584,6.955,7767,6.64,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
70000000,223200000,104,7.3401,6.7,7113,16.9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75000000,152930623,104,7.4488,6.11,3065,14.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,54400000,103,6.7629,6.948,2625,10.19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000000,73951475,129,8.4158,6.804,2642,43.64,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4000000,1430985,93,7.0623,6.4,869,1.79,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24350000,2652725,131,6.5329,6.6,1090,4.32,7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
50000000,159773545,114,6.9085,6.4,6072,33.45,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70000000,134748021,133,6.3866,6.091,1605,15.12,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4500000,8027706,100,6.4656,5.6,955,39.2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000000,1252776,100,6.7244,7.688,25,0.16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100000,2000000,96,7.9858,6.3,1772,45.74,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,14500000,102,7.2688,5.443,1568,6.78,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25000000,53918723,102,7.523,6.73,2150,7.16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000000,141200000,130,7.0078,6.673,2480,59.9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000000,24271196,105,6.4167,6.579,1096,35.41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000000,266614059,117,7.5485,6.397,1525,32.57,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24000000,155929020,102,7.016,6.876,3657,18.87,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50200000,127900000,106,7.0904,6.767,4711,14.67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
120000000,609016565,127,7.3521,7.4,13446,12.95,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103000000,498781117,101,7.3749,6.5,3643,11.63,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52406,27590180,96,6.8209,7.6,918,8.0,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1000000,35690739,129,6.6021,7.603,388,14.09,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000,50871113,103,6.8236,6.937,2088,20.75,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22000000,205000000,100,7.3281,7.641,3441,8.79,4,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
60000000,74208267,136,7.3364,5.815,2042,22.6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
90000000,347325802,90,7.5064,6.749,4374,24.25,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,197183546,89,6.6714,6.351,1509,8.62,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500000,81198894,97,6.6058,6.693,2846,41.62,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,60611975,98,6.819,7.85,8613,29.66,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10000000,172811971,103,6.2094,6.253,3038,7.83,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74000000,311594032,93,7.0234,6.086,2446,10.77,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31000000,27400000,96,6.7945,6.469,1911,21.57,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
120000000,428028233,107,6.7412,6.456,7292,7.56,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70000000,123200000,125,6.9282,7.755,7492,21.86,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
70000000,300854823,142,7.1029,6.838,5518,34.57,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82500000,240685326,107,6.4806,6.3,7292,19.36,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13500000,17989227,124,6.0734,7.2,682,24.95,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,30102717,110,6.9122,6.197,1142,34.26,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
58000000,158261424,103,6.8342,6.309,3883,10.25,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,31126421,113,7.1125,6.834,5384,18.45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65000000,250800000,119,7.1578,6.697,3470,26.88,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13000000,33384127,103,7.7207,7.801,10849,13.12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,97300000,135,7.0209,7.641,2259,3.13,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
60000000,105200000,104,7.032,6.336,1954,24.58,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
40000000,91627228,95,6.9894,5.511,2537,14.82,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000000,88500000,126,7.3365,7.069,1225,25.88,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,204334455,124,7.0712,7.337,4927,3.96,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22361,721651,96,6.7499,5.2,15,14.18,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43500000,6807158,108,5.7246,6.297,839,4.15,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37000000,215394738,108,6.7201,6.596,4657,36.38,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75000000,694000000,142,6.8486,7.219,22712,13.65,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
90000000,366101666,128,6.6816,7.273,6394,30.46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5900000,52946454,121,7.6141,7.7,482,8.08,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12000000,60000000,197,7.407,7.537,2276,65.06,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6500000,26533200,144,6.84,6.3,493,51.61,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13000000,42513270,133,6.3501,7.66,2178,2.02,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65000000,211800000,95,5.9969,6.386,5599,15.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000000,72400000,111,6.6863,6.286,1946,17.22,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3200000,18200000,112,6.1506,6.793,1655,7.33,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
640000,55000000,127,7.3397,7.488,2200,47.17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16500000,87892388,110,5.9026,7.296,5106,19.21,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9000000,155712077,100,7.3636,6.543,4872,6.83,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
20000000,49800000,104,6.9031,6.48,2242,15.65,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,219900000,129,7.251,6.3,4113,18.43,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12000000,27507549,96,6.7542,7.885,1067,7.25,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,27975429,123,6.7622,7.155,6268,8.21,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
60000000,42145959,103,6.9764,6.545,3430,4.92,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000000,102731865,88,6.1803,6.886,6592,13.68,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,171757863,83,7.2608,6.2,4596,27.09,4,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
144000000,229147509,117,7.8449,5.349,6621,9.31,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000000,74727492,154,6.4207,7.356,6671,27.86,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
12000000,56631572,97,7.2247,7.266,4636,30.29,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29000000,168841459,129,6.6624,7.601,8739,29.85,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
65000000,89456761,121,7.1942,6.589,1260,29.06,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
40000000,106407672,101,6.4621,6.448,1727,17.51,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150000000,331957105,103,6.3824,6.029,5360,8.88,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,138697012,110,7.1348,6.232,985,35.46,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32000000,10361110,137,6.6071,6.751,644,1.03,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,47340586,92,6.7465,5.5,1750,12.83,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35000000,81093313,91,6.6003,5.911,3810,8.94,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
26000000,116400000,102,6.076,6.7,786,29.12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000000,552639571,123,7.0324,6.545,8516,21.44,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12600000,19054534,106,9.1368,6.809,2301,11.14,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,156800000,138,7.2577,7.742,7091,22.07,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
15000000,50000000,164,6.4512,6.972,462,63.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58500000,131116046,108,6.6818,7.373,3666,23.76,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22000000,95708457,122,7.0635,6.8,6384,22.12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55000000,223387299,98,6.5147,6.456,2810,20.11,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18300000,112790210,141,7.1249,8.058,711,7.26,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18300000,125983972,139,6.7273,8.041,1125,7.87,13,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5300000,83600000,97,6.3015,7.733,2513,21.63,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000,131183530,121,8.5395,6.815,6401,27.2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7800000,6757440,133,6.2234,7.5,79,0.21,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9500000,111600000,117,7.0172,6.59,2329,58.39,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32000000,228500000,97,6.6061,6.656,4288,21.99,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7000000,126400000,121,6.8805,6.516,2158,52.35,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86000000,108605609,94,6.1749,6.386,2963,18.89,7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23000000,51881012,89,6.776,4.076,1121,38.3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40000000,98000000,104,6.7582,6.734,6022,14.72,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130000000,276600000,135,6.5114,6.238,5898,13.24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24000000,101276318,89,6.6677,6.142,3502,17.95,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30000000,46900000,127,6.1493,6.813,2169,4.01,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,10300000,94,6.9805,6.527,6216,11.45,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43000000,57917990,170,6.2312,6.2,64,0.22,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
130000000,328718434,130,7.3298,6.487,2442,25.35,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,1034800131,90,6.8318,6.467,7429,8.39,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31000000,41100000,117,6.3054,7.019,1166,26.63,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
120000000,415484914,123,6.2061,6.367,5962,9.27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23000000,185991646,90,6.5753,6.056,1923,26.99,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,245700000,139,7.4932,7.048,5625,28.35,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25000000,87305549,130,7.0029,6.278,4633,12.54,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,119754278,93,7.0892,6.219,2055,25.46,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,45361000,130,7.2057,7.6,3676,34.45,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5000000,3300000,105,6.6363,6.987,841,13.77,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150000000,287594577,91,6.5383,6.027,5074,18.02,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48000000,90383208,93,6.8704,6.069,1998,25.04,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15000000,15260154,89,5.65,6.695,393,35.31,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,36110860,116,6.5045,6.692,993,1.37,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
900000,528428,103,6.3622,7.074,890,62.02,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33000000,9494789,105,6.6329,6.9,846,12.05,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3180000,9644124,130,6.7813,8.275,4622,78.87,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
50000000,130224158,97,7.2927,5.827,1713,19.65,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000,161921515,106,6.6509,6.68,4409,12.14,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60000000,141700000,77,6.9267,5.608,2285,19.39,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2500000,4200000,108,6.6455,5.893,340,49.22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
21000000,43900000,92,6.1332,6.711,5585,23.09,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6000000,50244700,99,6.157,7.1,3354,44.45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78000000,248384621,94,6.7121,6.449,3362,12.1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,118587880,109,6.9303,6.387,5372,9.35,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
130000000,373993951,107,6.5024,6.913,5606,14.03,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73000,8000000,71,6.045,5.5,96,57.05,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61000000,131940411,109,6.6161,6.539,4316,12.25,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14700000,14600000,103,6.6871,5.951,563,17.16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35000000,93320380,90,6.6057,6.1,1581,7.06,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25000000,133000000,104,5.9695,6.697,4659,18.37,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1100000,20112926,105,6.452,7.1,1766,22.76,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,149660003,94,6.9514,7.663,3002,15.3,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55000000,218791811,134,6.2759,7.539,7209,12.07,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
70000000,195735876,115,6.249,5.912,2937,18.0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,262511490,90,6.7435,6.5,4768,20.65,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10000000,18610260,89,7.4438,5.7,1945,17.88,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,572809,103,6.1088,6.5,2436,15.38,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
85000000,71485043,113,5.496,7.205,2392,27.09,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
120000000,173961069,99,6.4266,6.089,2189,7.02,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
60000000,13097915,127,6.9206,4.8,881,17.93,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
70000000,137500000,127,6.7415,7.283,4246,18.23,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
25000000,23300000,140,6.8643,7.845,4810,14.15,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,371600000,118,6.3695,6.571,6015,20.73,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20000000,47301471,88,6.1127,7.303,755,17.76,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
7700000,21000000,155,7.1251,7.5,933,56.91,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80000000,516642939,115,6.7792,6.251,4959,20.87,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000,12462062,124,6.2337,8.4,4628,36.96,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45000000,38399961,112,7.0072,7.228,819,19.81,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110000000,145358062,76,6.4708,6.1,2108,21.59,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000,86500000,121,6.5078,6.889,2485,22.66,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50000000,155446362,121,6.6644,6.234,5573,16.63,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19000000,712,105,6.0226,4.77,76,1.11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3500000,95330493,101,6.2242,5.94,4132,7.56,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50000000,260100000,112,6.3498,6.77,6830,14.41,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
36000000,436388866,136,6.8754,7.498,11972,7.09,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8000000,75026327,93,6.3801,6.81,7148,15.13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,168800000,104,7.2585,6.431,1336,3.15,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31000000,104400000,99,6.3491,6.304,3842,10.27,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,76196538,92,6.7483,6.257,1690,15.63,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000000,505000000,126,7.1869,7.226,5794,35.31,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
40000000,128798265,140,6.1852,7.198,3951,25.86,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
70000000,70060492,100,6.0594,6.664,2443,4.39,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20000000,5400000,107,6.6058,7.046,4775,22.91,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20000000,133423964,105,7.0286,6.429,2797,4.05,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44000000,183875799,131,6.6907,7.467,4547,32.24,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
175000000,302500000,118,7.1496,5.789,4768,16.25,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30000000,163644940,85,6.6471,6.937,1525,27.3,11,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
38000000,25754775,133,7.1258,7.444,1728,8.11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000000,250779876,135,6.9796,7.102,7067,22.16,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55000000,168167691,123,6.2081,7.604,7007,16.88,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65000000,93600000,136,7.0888,7.068,4798,15.85,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
300000000,946590,90,7.1784,7.8,2670,19.09,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1480000,36109482,138,6.7861,7.971,834,1.12,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
70000000,177841558,105,6.8375,6.617,1400,26.11,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30000000,84790678,100,6.4674,6.0,4601,12.05,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15000000,54785387,98,6.9178,5.535,766,1.83,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000000,69766483,117,8.1905,6.213,1541,6.74,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31000000,121000000,74,6.0163,6.719,1644,36.96,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180000000,372200000,113,7.2591,6.08,4692,17.92,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63000000,189015611,102,6.3074,6.2,3329,37.45,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35100000,70200000,103,6.2883,6.7,709,31.86,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,136284218,111,6.6127,5.831,1189,2.08,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
900000,2023414,86,6.3558,7.046,1591,40.04,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52000000,98126565,171,6.393,7.4,3149,26.86,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
15000000,36869414,108,6.6743,7.571,13772,10.78,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2700000,1007747,109,6.3908,7.621,618,23.2,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,27453418,116,7.0615,6.9,953,44.38,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23000000,93722164,102,6.6585,7.521,4326,31.48,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4500000,1261000,85,5.8305,6.502,614,39.03,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
